overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style.Size:,style.Color:,vote,image,style.Metal Type:,,,
5,TRUE,"07 31, 2008",A47QIZAKVDFCI,B0006HB4XE,frugal francophile,"I was looking for a replacement silver chain for a pendant I own.  This is just the right length and weight, and so far, no complaints on durability or snagging on clothing.  I plan to order 2 more in other lengths - at these prices, you cannot miss!",just what I was looking for,1217462400,,,,,,,,
5,TRUE,"07 29, 2008",A3H6531RUT2VU2,B0006HB4XE,Megan F. Abbott,"I have purchased several sterling silver Italian box link chains from Gem Avenue. They are beautiful chains for an extremely reasonable price. It is thin enough to be comfortable, but thick enough not to break. No complaints, highly recommended! Would definitely do business with this company again! Thank You!","Attractive Sterling Silver 1 MM Italian Box Link Chain 24""",1217289600,,,,,,,,
4,TRUE,"07 28, 2008",A1N2FJ2Q2G5CVG,B0006HB4XE,D. Sheppard,"This chain is great for pendants, but as someone who rarely takes of the chair, I would say: Be wary of durability, My chain gets caught on things, and the first one snapped, just be warned, the clasp can break, but at the price, its cheaper to buy a replacement every once and a while than find something more durable (and a lot more expensive).","Good, but not durable",1217203200,,,,,,,,
5,TRUE,"07 18, 2008",A3F1JTEPOZMVBD,B0006HB4XE,Lisa M. Kittredge,"I bought this chain to go with a pendant I got from another jewler. The pendany was expensive, the chain was not but they go together beautifully.",Great Value,1216339200,,,,,,,,
5,TRUE,"07 09, 2008",A3FOL5CECUQJKV,B0006HB4XE,V. Holmes,"Since it was Gem Avenue, I knew I couldn't go wrong.  I have many pendants and this one will show them off!  The links and clasp are great for me.  The chain itself is beautiful - I have another one for either a gift to give or to wear alone.","Perfect size, length, presentation",1215561600,,,,,,,,
5,FALSE,"06 30, 2008",A1KKYE3Q1QLDLM,B0006HB4XE,Lynn,"I needed a 22"" chain, so I bought this one and another one.  This one was by far my favorite of the two!  It is just what I wanted: delicate without being fragile, and not overly shiny.",Perfect!,1214784000,,,,,,,,
5,TRUE,"06 22, 2008",AIVI0U5EOYOCV,B0006HB4XE,Shawn MacDonald,"I bought this cause the pendant I bought came with an 18"" inch chain which I thought was a bit small for my neck.  I bought this in 24"" and it is the perfect size and great looking.",Perfect size and look.,1214092800,,,,,,,,
5,TRUE,"06 06, 2008",A2EALQTQFYCI10,B0006HB4XE,John R. Tucker,This is a great purchase for anyone needing chains for pendants or charms or just to have on hand for backups.  A good price and whichever size you need - saves a lot of time looking for the right length.  Well recommended.,"Attractive Sterling Silver 1MM Italian Box Link Chain,14"", 16"", 18"", 20"". 22"", 24"", 30"" Necklace",1212710400,,,,,,,,
5,FALSE,"06 02, 2008",AMZR7K7SOJA74,B0006HB4XE,A. Vale,"great customer service, very informative, chain actually more beautiful in person than pictured! bought as a quick replacement to a Tiffany's chain that had become tarnished, just as beautiful.",great quality for price,1212364800,,,,,,,,
4,FALSE,"05 29, 2008",A2XR43MF1IN8J6,B0006HB4XE,CrisJ,"This necklace definately looks like a quality product.  Its been lasting so far and seems sturdy enough to go the distance.  The clasp seems strong even when it got caught on something and got tugged on a bit, it held up and didn't break.  Overall the delivery was kinda slow but not terrible plus the product was worth the wait.  Beautiful chain - looks good with a pendant. (good comments courtesy of my brothers gf which it was a gift for)",Box-Chain,1212019200,,,28,,,,,
5,FALSE,"05 29, 2008",A1T1NL8HH2TR3D,B0006HB4XE,satisfied customer,"This is exactly what I was looking for, good quality at a great price. Shipping was fast and the item was nicely packaged.
I would definately order again.","20"" Box Link Chain",1212019200,,,,,,,,
5,FALSE,"05 26, 2008",A35AALYJWOXT65,B0006HB4XE,Karyn Johnson,The chain is very good quality. I like that it comes in a little gift box and in a little clear bag to protect the chain. And it's the perfect length.,Great Chain,1211760000,,,,,,,,
5,FALSE,"05 25, 2008",A31XSU7MSOC5JX,B0006HB4XE,Avidlistener,"This silver chain is a surprising value. It is well-made, good quality, and very elegant on your neck.",Surprising value!,1211673600,,,,,,,,
5,FALSE,"05 21, 2008",A3GMW52YIKDBAT,B0006HB4XE,Clearance Rack,"I recently ordered and received a 30"" 1 mm Italian Box Link chain from Gem Avenue.  I was very pleased about three things:  #1)The customer service was great.  #2)The box chain advertised was exactly as described -excellent quality, beautiful. 3)The price of such a nice quality chain was just too good to be true!  My overall experience with both Gem Avenue and the product sold to me was pleasing and excellent, and I definitely would order from them again in the future!",Happy Customer,1211328000,,,,,,,,
5,FALSE,"05 18, 2008",A2UKW80WD4N6AU,B0006HB4XE,m. Jones,I ordered this chain to hold my ankh pendant and it's perfect. Not too thin or too bulky. It hangs perfectly. I ordered the 24 in. It looks beautiful with my ankh cross. I wear it everyday.,Perfect,1211068800,,,,,,,,
5,FALSE,"05 06, 2008",AEW36FALNC65R,B0006HB4XE,Scarlett Butler,"The chain was very shiny, very pretty.
I needed a long chain to hang a large rose quartz heart on.
This chain was perfect and the price was too.",Italian 30 inch box link chain,1210032000,,,,,,,,
5,FALSE,"05 03, 2008",A958Y7X3CFWC1,B0006HB4XE,Danielle Fleming,"Very shiny, sturdy-looking chain -- quite pretty!  Very good quality.  I intend to put a charm on mine eventually, but it still looks good just on its own as well.  Would recommend!",Very nice,1209772800,,,,,,,,
5,FALSE,"04 28, 2008",A9RXYGB1GBKPT,B0006HB4XE,Ranger,"The 30"" sterling silver box chain was well made.  It arrived on time and was even better than I had expected.  I would definitely recommend this seller to others.  This was an A-1 experience.  Thank you for a seamless transaction.","30"" sterling silver box chain",1209340800,,,,,,,,
5,FALSE,"04 24, 2008",A2WQJCMKNVLUPE,B0006HB4XE,Bowen,I love the box stye necklace because it looks wonderful all on it's own.  The necklace is well made and clasp is easy to use.  I recommend this necklace.,Love this necklace.,1208995200,,,,,,,,
5,TRUE,"04 20, 2008",A2E01H79LMP535,B0006HB4XE,Amazon Customer,The chain arrived quickly and was packaged nicely. It is very pretty and strong. I am quite happy with my purchase.,Great company......great product.,1208649600,,,,,,,,
5,FALSE,"04 12, 2008",A1ZCJXXQG6DZUD,B0006HB4XE,Ms. Alexander,I ordered this chain as a replacement for necklace that I broke to I wore my cross on. When I went to the mall to find a box link chain no one had one.  This chain makes the perfect replacement as it looks just like the original chain I had.  The shipping was shorter than estimated and I just love it.  And you just can't beat the price.,Absolutely Perfect,1207958400,,,,,,,,
5,FALSE,"04 11, 2008",A11ZPF6AQ0XIM7,B0006HB4XE,Susan Melchiori-sliva,This is the perfect addition to your jewelry box.  Wear alone or with any kind of pendant.  The box link is a very sturdy chain.  Economical and beautiful!,1mm Sterling Silver Italian Box Chain,1207872000,,,,,,,,
5,FALSE,"04 11, 2008",A3GZP19QTHP152,B0006HB4XE,karen,"I was hesitant to order such inexpensive chains, but I'm so glad I did! They are beautiful chains and worked well with the pendants I had. I'll definately be ordering other lengths in this chain.",Love it!,1207872000,,,,,,,,
5,FALSE,"04 10, 2008",A1STRXTD10ETN0,B0006HB4XE,Nancy A. Mcbeth,"I bought three 20"" necklaces for myself.  I am very pleased with the quality of the chains.  I would definitely purchase from Gem Avenue again. The purchase was easy, and the seller conveniently provides you with return information.",Sterling Silver Italian box link chain necklace,1207785600,,,,,,,,
5,FALSE,"04 08, 2008",A2OLD8ALG83C3C,B0006HB4XE,Julie Carter,I bought this necklace for my friend to place a charm on.  The shipping was fast and the company was very professional and is genuinely interested in your feedback.  Very nice silver chain for the money.,Silver Necklace,1207612800,,,,,,,,
5,TRUE,"03 30, 2008",A3P5G3LA86OL4M,B0006HB4XE,N. Taylor,"I loved the chain, it was the perfect length.  I will be ordering another one soon. The delivery was fast.",Sterling silver chain,1206835200,,,,,,,,
5,TRUE,"03 27, 2008",A3GJJC6CDI0QF7,B0006HB4XE,D. Neeley,"I purchased a 22"" and a 30"" chain.  Quick delivery, nice looking chains.  Description and photo matches what was received.  I would purchase this again.
D.N.",nice chain great price no surprises,1206576000,,,,,,,,
5,FALSE,"03 21, 2008",A6AQKQ0L5V14W,B0006HB4XE,Deb,"When I ordered this chain,  I wasn't really expecting much.  I just needed a good silver chain to wear with my silver pendants.  When I got it,  it was such a glistening beautiful chain,  that I wear it will all of my silver pendants.  I'm planning on ordering the same chain in several lengths.  It well exceeded my expectations.",worth every penny,1206057600,,,,,,,,
5,FALSE,"03 12, 2008",AVPF9AKT00RF2,B0006HB4XE,Patricia Zimmer,I was looking for a chain for a charm that I bought for my granddaughter.  This one was exactly what I was looking for.  It was very pretty and durable.  I would buy this again.,Just what I was looking for!,1205280000,,,,,,,,
5,FALSE,"03 05, 2008",A3OWV8KFJPEUF,B0006HB4XE,K. Hager,"This chain was perfect, sturdy and elegant.  I have bought several things online from Gem Avenue and everything that I have recieved has been high quality at a great price.",I love this company,1204675200,,,,,,,,
5,TRUE,"03 02, 2008",A1URBZ7HR7SXTR,B0006HB4XE,Wanda G. Handlin,"I bought this for my wife to go with a sweater she has. It looks great, classy and elegant and for such a great price. She thinks I spend 10x what I did and I am a hero for it!! Great quality, great company!!",Italian Silver Chain,1204416000,,,,,,,,
5,FALSE,"02 28, 2008",ASOXGLV8OF4IH,B0006HB4XE,Darren Humphreys,"I bought this chain because I broke my girlfriends necklace and needed to replace the chain for the pendant. This is a great looking chain, strong and just as advertised! Will do business with this seller again, was a great overall experience!",Great Seller Good Product!,1204156800,,,,,,,,
5,TRUE,"02 27, 2008",A2KKUZH0D90Q98,B0006HB4XE,Donna Stout,"I LOVE THIS CHAIN. GREAT PRICE, PERFECT CONDITION WHEN I RECEIVED IT. I
BOUGHT IT FOR MY NIECE FOR HER BIRTHDAY AND SHE WAS THRILLED.I WILL BE
PURCHASING MORE JEWELRY FROM GEM AVENUE!",STERLING SILVER CHAIN,1204070400,,,,,,,,
5,FALSE,"02 19, 2008",A10HR4JTRYZ0NE,B0006HB4XE,Kevin,"Ordered this for myself because my old chain broke.  It shipped fast, and arrived as advertised.  Good product.  Feels sturdy and looks good.  Recommend this product and company.",Good product,1203379200,,,,,,,,
4,TRUE,"02 18, 2008",AP9TZLHQRXK36,B0006HB4XE,Amazon Customer,Product is well constructed and looks great for the price.  Also came very fast.. much faster than the charm that I ordered from ebay to go with it. :),great value!,1203292800,,,,,,,,
5,TRUE,"02 14, 2008",A16LYEEID4H88M,B0006HB4XE,S. A. Reynolds,"I ordered 2 of these silver chains in the 30"" length, and I was very pleased with them.  I needed them for silver watch pendants, and they work perfectly.  The clasp is very sturdy and the chain is very eye catching.  I love them, and would order more if I found the need for a special gift.",Simply Beautiful!,1202947200,,,,,,,,
5,FALSE,"02 13, 2008",A1YAGCSDJSUQW,B0006HB4XE,Meghan Deady,I bought this chain to go with an Irish Cross for a gift and they loved it. Perfect length and deffinetly great quality. The price was awesome for the item that I received. This site is in my favorites for future purchases. Would deffinetly buy again and refer to others!!!!,Perfect!!!!,1202860800,,,,,,,,
5,TRUE,"02 12, 2008",A3CXMJ9PCSURAE,B0006HB4XE,Amazon Customer,I bought one for my little sister in my sorority and it is fabulous!  BUY THIS!,FABULOUS!,1202774400,,,,,,,,
5,FALSE,"02 09, 2008",A3NOM2YUSFX1BV,B0006HB4XE,Deanne Preyer,Beautiful chain, unbeatable price and VERY speedy delivery. Will definitely order through you again! Thanks for everything :),Silver Chain,1202515200,,,,,,,
5,TRUE,"02 05, 2008",A2ECL52N4Z8ZYL,B0006HB4XE,A. Henry,"is all I can say, the quality was quite surprising, even my mother couldn't complain, and that says a lot.",Pay a little for a lot....,1202169600,,,,,,,,
5,TRUE,"02 01, 2008",A2QT7BRDXZZGAN,B0006HB4XE,Lena,"I bought two of these right off the bat since the price was unbelievably reasonable.  I am so glad that I did because the quality of these chains is unsurpassed.  Strong yet delicate box link and they sparkle stunningly!  I actually double up (wear two at a time) with some of my heavier pendants.  Highly recommended, and I will definitely purchase from this seller again.",Gorgeous chains,1201824000,,,,,,,,
5,FALSE,"01 22, 2008",A21NUT9CTH4CW4,B0006HB4XE,D. McConnell,I purchased this chain for my niece and she just loves it.  It is very pretty without being too delicate.  It has a nice shine to it and was well worth the money.,Very pretty chain,1200960000,,,,,,,,
5,FALSE,"01 22, 2008",A2FFYM6WSEU91E,B0006HB4XE,Mary M. Millard,"This chain was inexpensive, great for my use, fast delivery and excellent customer service. I cant wait to order again!",Surprise!,1200960000,,,,,,,,
5,TRUE,"01 21, 2008",A1I2WZXIB4NTI8,B0006HB4XE,Bonnie Bass,This was exactly what I was looking for. The quality was better than expected and I have since bought more as gifts! Great Product!,New Sterling Silver Box Link Chain Necklace 1 MM,1200873600,,,,,,,,
5,TRUE,"01 14, 2008",A3MDRBWMQBI2PS,B0006HB4XE,Kindle Customer,"I am one of those people who have an almost nonexistent neck, and the standard 18"" chain doesn't work under any circumstances. Trying to get a necklace or a pendant chain at 24""-30"" is nearly impossible unless you are willing to pay through the nose to get it! This is just right! I got the 30"" box chain. It is sturdy, nice looking, very strong, and perfect for the pendant enhancer I got for Christmas (sans chain). You won't be disappointed with this purchase. There are so many lengths available that you can't go wrong. VERY GOOD QUALITY ALSO!!!!",Just what I was looking for at the right price!,1200268800,,,,,,,,
5,TRUE,"01 14, 2008",A25TJQZOLLR30A,B0006HB4XE,Jacqueline Y. Frisbie,"This chain is very nice, strong and very servicable for most pendants.  I needed a shorter one to wear with open necked tops and it does the job.  I have many pendants but all my chains are long. Thank you.","Sterling Silver Box Chain ""16""",1200268800,,,,,,,,
5,TRUE,"01 11, 2008",A30AZ5ZW9BBEYN,B0006HB4XE,Ira R. Thackston II,"These are excellent chains. My wife has a tendency to break delicate looking chains within a day or two, but she is still wearing these after several weeks. These are very good quality for the money, not cheap junk that turns green after a few days of use. My wife's chains are still as shiny and beautiful as the day she put them on for the first time. Unlike some of the other ""sterling silver"" she has bought in the past, these chains are the real thing.",Great chains for a great price,1200009600,,,,,,,,
